District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Hyderabad,Dark Brown,100,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,60,45,7,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,40,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,45,60,6,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,50,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,55,45,7,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,40,60,6,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,40,60,6,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,40,60,6,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,40,60,6,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,50,45,7,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,60,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,65,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,70,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,75,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,80,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,85,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,90,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,95,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Dark Brown,100,60,55,6,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Hyderabad,Black,20,30,20,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,30,20,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,30,20,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,20,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,20,40,20,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,40,20,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,40,20,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,20,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,20,35,20,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,35,20,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,35,20,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,20,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,25,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,30,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,25,30,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,25,30,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,25,30,6,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,25,40,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,25,40,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,25,40,7,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,25,35,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,25,35,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,25,35,6,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,55,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,60,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,40,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,45,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,40,30,30,6,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,45,30,30,6,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,30,30,6,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,40,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,45,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,40,30,20,7,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,45,30,20,7,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Black,50,30,20,7,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
Hyderabad,Dark Brown,120,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE8
Hyderabad,Dark Brown,125,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE9
Hyderabad,Dark Brown,130,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE10
Hyderabad,Dark Brown,135,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE11
Hyderabad,Dark Brown,140,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE12
Hyderabad,Dark Brown,145,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE13
Hyderabad,Dark Brown,150,60,40,6,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE14
Hyderabad,Dark Brown,120,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE15
Hyderabad,Dark Brown,125,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE16
Hyderabad,Dark Brown,130,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE17
Hyderabad,Dark Brown,135,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE18
Hyderabad,Dark Brown,140,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE19
Hyderabad,Dark Brown,145,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE20
Hyderabad,Dark Brown,150,65,45,6.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE21
Hyderabad,Dark Brown,120,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE22
Hyderabad,Dark Brown,125,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE23
Hyderabad,Dark Brown,130,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE24
Hyderabad,Dark Brown,135,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE25
Hyderabad,Dark Brown,140,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE26
Hyderabad,Dark Brown,145,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE27
Hyderabad,Dark Brown,150,70,50,7,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE28
Hyderabad,Dark Brown,120,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE29
Hyderabad,Dark Brown,125,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE30
Hyderabad,Dark Brown,130,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE31
Hyderabad,Dark Brown,135,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE32
Hyderabad,Dark Brown,140,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE33
Hyderabad,Dark Brown,145,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE34
Hyderabad,Dark Brown,150,75,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE35
Hyderabad,Dark Brown,120,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE36
Hyderabad,Dark Brown,125,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE37
Hyderabad,Dark Brown,130,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE38
Hyderabad,Dark Brown,135,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE39
Hyderabad,Dark Brown,140,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE40
Hyderabad,Dark Brown,145,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE41
Hyderabad,Dark Brown,150,80,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE42
Hyderabad,Dark Brown,120,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE43
Hyderabad,Dark Brown,125,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE44
Hyderabad,Dark Brown,130,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE45
Hyderabad,Dark Brown,135,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE46
Hyderabad,Dark Brown,140,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE47
Hyderabad,Dark Brown,145,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE48
Hyderabad,Dark Brown,150,60,45,6.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE49
Hyderabad,Dark Brown,120,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE50
Hyderabad,Dark Brown,125,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE51
Hyderabad,Dark Brown,130,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE52
Hyderabad,Dark Brown,135,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE53
Hyderabad,Dark Brown,140,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE54
Hyderabad,Dark Brown,145,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE55
Hyderabad,Dark Brown,150,65,50,7,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE56
Hyderabad,Dark Brown,120,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE57
Hyderabad,Dark Brown,125,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE58
Hyderabad,Dark Brown,130,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE59
Hyderabad,Dark Brown,135,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE60
Hyderabad,Dark Brown,140,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE61
Hyderabad,Dark Brown,145,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE62
Hyderabad,Dark Brown,150,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE63
Hyderabad,Dark Brown,120,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE64
Hyderabad,Dark Brown,125,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE65
Hyderabad,Dark Brown,130,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE66
Hyderabad,Dark Brown,135,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE67
Hyderabad,Dark Brown,140,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE68
Hyderabad,Dark Brown,145,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE69
Hyderabad,Dark Brown,150,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE70
Hyderabad,Dark Brown,120,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE71
Hyderabad,Dark Brown,125,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE72
Hyderabad,Dark Brown,130,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE73
Hyderabad,Dark Brown,135,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE74
Hyderabad,Dark Brown,140,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE75
Hyderabad,Dark Brown,145,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE76
Hyderabad,Dark Brown,150,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE77
Hyderabad,Dark Brown,120,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE78
Hyderabad,Dark Brown,125,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE79
Hyderabad,Dark Brown,130,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE80
Hyderabad,Dark Brown,135,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE81
Hyderabad,Dark Brown,140,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE82
Hyderabad,Dark Brown,145,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE83
Hyderabad,Dark Brown,150,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE84
Hyderabad,Dark Brown,120,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE85
Hyderabad,Dark Brown,125,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE86
Hyderabad,Dark Brown,130,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE87
Hyderabad,Dark Brown,135,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE88
Hyderabad,Dark Brown,140,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE89
Hyderabad,Dark Brown,145,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE90
Hyderabad,Dark Brown,150,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE91
Hyderabad,Dark Brown,120,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE92
Hyderabad,Dark Brown,125,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE93
Hyderabad,Dark Brown,130,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE94
Hyderabad,Dark Brown,135,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE95
Hyderabad,Dark Brown,140,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE96
Hyderabad,Dark Brown,145,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE97
Hyderabad,Dark Brown,150,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE98
Hyderabad,Dark Brown,120,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE99
Hyderabad,Dark Brown,125,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE100
Hyderabad,Dark Brown,130,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE101
Hyderabad,Dark Brown,135,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE102
Hyderabad,Dark Brown,140,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE103
Hyderabad,Dark Brown,145,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE104
Hyderabad,Dark Brown,150,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE105
Hyderabad,Dark Brown,120,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE106
